,ds,yhat,yhat_lower,yhat_upper,users
16915,2019-02-03 19:00:00,165.4448044744014,124.73751786020179,208.41644260424704,
16916,2019-02-03 20:00:00,174.01626910284247,130.54662768889415,215.9758090884233,
16917,2019-02-03 21:00:00,179.66770761672896,140.21178814827059,222.81650994007603,
16918,2019-02-03 22:00:00,175.02222020717184,132.45949130657593,215.92667871983602,
16919,2019-02-03 23:00:00,158.8953656839012,119.6675197147576,201.81363922370946,
16920,2019-02-04 00:00:00,137.3040557845691,95.35794759253072,179.5824887559804,
16921,2019-02-04 01:00:00,118.72847859967251,76.963869957706,163.5127345520266,
16922,2019-02-04 02:00:00,107.94389593372168,66.7156795723676,150.05674714025062,
16923,2019-02-04 03:00:00,103.78946635480287,64.02065208006988,147.73299448899854,
16924,2019-02-04 04:00:00,102.31188842632892,59.24616611617223,144.29295636026168,
16925,2019-02-04 05:00:00,101.69216591958187,61.860330796304474,142.37660650500152,
16926,2019-02-04 06:00:00,104.04600786255173,63.18912763194772,145.50586778366497,
16927,2019-02-04 07:00:00,112.64696433967785,74.80792675866205,152.60534574430338,
16928,2019-02-04 08:00:00,127.75322768409609,90.79061825287891,169.85332745065205,
16929,2019-02-04 09:00:00,145.4286840179061,101.74081202743963,187.26757239479397,
16930,2019-02-04 10:00:00,160.50557050289646,117.32171982075819,204.7588044855959,
16931,2019-02-04 11:00:00,170.58243229654408,129.11786764949252,216.17895236390737,
16932,2019-02-04 12:00:00,177.03027714266588,134.95616886010427,220.70491695154868,
16933,2019-02-04 13:00:00,182.23477912139427,141.23073260400324,225.07608123175416,
16934,2019-02-04 14:00:00,186.28196672319314,145.05243058065201,227.21434301610336,
16935,2019-02-04 15:00:00,186.8316818234459,145.59981007822051,228.01529328555262,
16936,2019-02-04 16:00:00,182.42760214917232,141.40515217696864,221.95866830151934,
16937,2019-02-04 17:00:00,175.59050134544955,135.91118470461998,216.38419062181643,
16938,2019-02-04 18:00:00,171.88466370922754,130.39683242892153,212.1356457773313,
16939,2019-02-04 19:00:00,175.12124545453355,135.76772604108436,214.9091236768127,
16940,2019-02-04 20:00:00,183.06272822294284,141.59586703984957,223.36535454470464,
16941,2019-02-04 21:00:00,188.0776743576286,146.67411102616967,229.06507804940412,
16942,2019-02-04 22:00:00,182.79371931835496,139.9249033656589,227.18437691587573,
16943,2019-02-04 23:00:00,166.03077697267466,124.03503076157148,209.07480972970606,
16944,2019-02-05 00:00:00,143.80989821622308,100.46679372872181,182.38890828395807,
16945,2019-02-05 01:00:00,124.61516198845189,84.75887872874264,166.12087912471918,
16946,2019-02-05 02:00:00,113.22544380671624,70.19549558772867,154.70722164607378,
16947,2019-02-05 03:00:00,108.48321382126103,65.9255984749292,147.08368698112199,
16948,2019-02-05 04:00:00,106.43815909475711,66.7725152328791,145.2585107021983,
16949,2019-02-05 05:00:00,105.27393205148559,62.286353517675884,146.2076407198005,
16950,2019-02-05 06:00:00,107.10853805508759,64.52132869592842,149.36384579639142,
